Customer_ID,Signup_Date,Plan,Monthly_Fee,Region,Acquisition_Channel,Status,Tenure_Months,Churn_Date,Churn_Reason
CUST01088,2023-09-14,Standard,599,South,Referral,Churned,3,2023-12-13,Price too high
CUST01089,2023-05-06,Standard,599,South,Referral,Active,20,,
CUST01090,2024-07-17,Standard,599,East,Organic,Active,5,,
CUST01091,2023-11-17,Basic,299,North,Referral,Active,13,,
CUST01092,2024-08-02,Standard,599,North,Referral,Churned,4,2024-11-30,Missing features
CUST01093,2024-01-19,Basic,299,South,Referral,Churned,4,2024-05-18,Not using enough
CUST01094,2023-02-15,Standard,599,West,Organic,Active,22,,
CUST01095,2024-08-26,Basic,299,South,Organic,Active,4,,
CUST01096,2024-07-17,Basic,299,West,Organic,Churned,1,2024-08-16,Poor support experience
CUST01097,2024-10-11,Standard,599,East,Organic,Active,2,,
CUST01098,2023-07-18,Basic,299,South,Organic,Churned,10,2024-05-13,Price too high
CUST01099,2024-01-24,Basic,299,South,Paid Ads,Churned,10,2024-11-19,Not using enough
CUST01100,2024-10-23,Basic,299,West,Organic,Active,2,,
CUST01101,2024-09-23,Premium,999,North,Referral,Active,3,,
CUST01102,2023-01-11,Premium,999,East,Paid Ads,Churned,11,2023-12-07,Found alternative
CUST01103,2023-12-29,Basic,299,South,Paid Ads,Churned,2,2024-02-27,Technical issues
CUST01104,2024-07-15,Premium,999,West,Organic,Active,5,,
CUST01105,2024-04-09,Standard,599,South,Social Media,Active,8,,
CUST01106,2024-04-01,Basic,299,West,Organic,Active,9,,
CUST01107,2024-05-12,Premium,999,East,Paid Ads,Churned,1,2024-06-11,Poor support experience
CUST01108,2024-05-20,Standard,599,North,Referral,Active,7,,
CUST01109,2024-02-19,Basic,299,North,Paid Ads,Churned,3,2024-05-19,Price too high
CUST01110,2024-03-19,Basic,299,West,Paid Ads,Active,9,,
CUST01111,2024-11-03,Basic,299,South,Paid Ads,Active,1,,
CUST01112,2024-03-17,Basic,299,West,Paid Ads,Churned,3,2024-06-15,Not using enough
CUST01113,2023-11-26,Premium,999,West,Referral,Active,13,,
CUST01114,2023-04-03,Standard,599,South,Organic,Churned,5,2023-08-31,Technical issues
CUST01115,2023-01-05,Basic,299,South,Referral,Active,24,,
CUST01116,2023-10-06,Standard,599,South,Social Media,Active,15,,
CUST01117,2023-12-13,Standard,599,South,Paid Ads,Active,12,,
CUST01118,2023-08-28,Premium,999,North,Organic,Active,16,,
CUST01119,2023-05-17,Basic,299,North,Paid Ads,Churned,2,2023-07-16,Missing features
CUST01120,2023-07-09,Basic,299,South,Paid Ads,Active,18,,
CUST01121,2024-09-30,Basic,299,South,Paid Ads,Active,3,,
CUST01122,2023-08-03,Basic,299,South,Referral,Active,17,,
CUST01123,2024-09-14,Premium,999,North,Social Media,Active,3,,
CUST01124,2023-12-26,Premium,999,North,Paid Ads,Churned,12,2024-12-20,Price too high
CUST01125,2024-07-31,Basic,299,North,Organic,Active,5,,
CUST01126,2024-03-08,Standard,599,West,Organic,Active,9,,
CUST01127,2024-11-14,Standard,599,East,Referral,Active,1,,
CUST01128,2023-11-30,Premium,999,North,Organic,Active,13,,
CUST01129,2023-08-08,Basic,299,North,Organic,Churned,2,2023-10-07,Not using enough
CUST01130,2023-11-09,Standard,599,North,Paid Ads,Active,13,,
CUST01131,2023-02-04,Basic,299,South,Referral,Churned,1,2023-03-06,Technical issues
CUST01132,2023-12-25,Standard,599,West,Paid Ads,Churned,2,2024-02-23,Poor support experience
CUST01133,2024-10-23,Basic,299,East,Paid Ads,Active,2,,
CUST01134,2024-04-20,Basic,299,North,Paid Ads,Active,8,,
CUST01135,2023-11-29,Basic,299,South,Social Media,Active,13,,
CUST01136,2023-02-15,Basic,299,East,Organic,Churned,1,2023-03-17,Poor support experience
CUST01137,2024-08-13,Basic,299,North,Organic,Active,4,,
CUST01138,2023-04-21,Standard,599,West,Social Media,Churned,16,2024-08-13,Found alternative
CUST01139,2023-01-22,Standard,599,North,Referral,Churned,10,2023-11-18,Found alternative
CUST01140,2024-10-22,Basic,299,South,Referral,Active,2,,
CUST01141,2023-06-09,Premium,999,South,Referral,Active,19,,
CUST01142,2024-03-25,Standard,599,North,Social Media,Active,9,,
CUST01143,2023-01-07,Basic,299,West,Organic,Churned,7,2023-08-05,Missing features
CUST01144,2023-11-02,Standard,599,North,Social Media,Active,14,,
CUST01145,2023-09-26,Premium,999,South,Organic,Active,15,,
CUST01146,2023-12-17,Basic,299,West,,Active,12,,
CUST01147,2024-07-06,Basic,299,West,Organic,Active,5,,
CUST01148,2023-08-19,Basic,299,North,Social Media,Churned,14,2024-10-12,Price too high
CUST01149,2023-12-08,Standard,599,South,Paid Ads,Churned,2,2024-02-06,Poor support experience
CUST01150,2024-03-17,Basic,299,West,Referral,Active,9,,
CUST01151,2023-09-20,Basic,299,South,Social Media,Churned,12,2024-09-14,Not using enough
CUST01152,2024-02-10,Basic,299,South,Referral,Active,10,,
CUST01153,2024-02-05,Premium,999,West,Referral,Active,11,,
CUST01154,2023-01-11,Standard,599,North,Paid Ads,Churned,1,2023-02-10,Price too high
CUST01155,2023-01-21,Premium,999,West,Organic,Churned,17,2024-06-14,Price too high
CUST01156,2023-07-31,Premium,999,South,Referral,Active,17,,
CUST01157,2024-09-26,Standard,599,West,Paid Ads,Active,3,,
CUST01158,2023-12-08,Basic,299,North,Paid Ads,Active,12,,
CUST01159,2023-05-18,Standard,599,South,Paid Ads,Active,19,,
CUST01160,2023-01-21,Basic,299,North,Social Media,Active,23,,
CUST01161,2023-05-04,Basic,299,West,Paid Ads,Churned,6,2023-10-31,Technical issues
CUST01162,2024-10-18,Standard,599,North,Organic,Active,2,,
CUST01163,2024-02-02,Basic,299,West,Paid Ads,Churned,6,2024-07-31,Price too high
CUST01164,2023-10-20,Premium,999,West,Paid Ads,Churned,8,2024-06-16,Not using enough
CUST01165,2024-10-24,Premium,999,South,Paid Ads,Active,2,,
CUST01166,2024-11-03,Standard,599,South,Organic,Active,1,,
CUST01167,2024-08-25,Premium,999,West,Social Media,Active,4,,
CUST01168,2023-10-01,Standard,599,South,,Churned,6,2024-03-29,Not using enough
CUST01169,2023-03-13,Basic,299,East,Social Media,Churned,1,2023-04-12,Found alternative
CUST01170,2024-02-06,Premium,999,East,Paid Ads,Churned,3,2024-05-06,Price too high
CUST01171,2023-12-30,Basic,299,South,Paid Ads,Churned,4,2024-04-28,Price too high
CUST01172,2024-03-11,Premium,999,West,Referral,Active,9,,
CUST01173,2024-06-12,Standard,599,North,Organic,Active,6,,
CUST01174,2023-08-24,Basic,299,West,Social Media,Active,16,,
CUST01175,2023-12-10,Basic,299,South,Social Media,Churned,8,2024-08-06,Price too high
CUST01176,2023-11-24,Premium,999,West,Referral,Active,13,,
CUST01177,2023-03-12,Basic,299,South,Social Media,Churned,11,2024-02-05,Found alternative
CUST01178,2023-02-12,Standard,599,North,Paid Ads,Churned,2,2023-04-13,Price too high
CUST01179,2024-03-21,Basic,299,North,Social Media,Churned,7,2024-10-17,Technical issues
CUST01180,2024-11-05,Premium,999,South,Organic,Active,1,,
CUST01181,2024-10-22,Standard,599,South,Paid Ads,Active,2,,
CUST01182,2023-10-10,Basic,299,North,Paid Ads,Churned,6,2024-04-07,Technical issues
CUST01183,2024-03-30,Basic,299,South,Paid Ads,Active,9,,
CUST01184,2023-09-28,Basic,299,West,Paid Ads,Churned,7,2024-04-25,Not using enough
CUST01185,2023-02-24,Standard,599,West,Social Media,Churned,12,2024-02-19,Found alternative
CUST01186,2023-07-31,Standard,599,North,Referral,Active,17,,
CUST01187,2024-06-27,Premium,999,North,Paid Ads,Active,6,,
CUST01188,2024-06-03,Basic,299,South,Organic,Churned,2,2024-08-02,Price too high
CUST01189,2024-01-24,Basic,299,West,Organic,Churned,3,2024-04-23,Price too high
CUST01190,2024-09-12,Standard,599,North,Paid Ads,Active,3,,
CUST01191,2024-11-16,Basic,299,West,Social Media,Active,1,,
CUST01192,2024-05-15,Standard,599,South,Organic,Active,7,,
CUST01193,2024-11-22,Standard,599,East,Paid Ads,Active,1,,
CUST01194,2023-11-07,Premium,999,North,Paid Ads,Churned,6,2024-05-05,Missing features
CUST01195,2024-03-26,Basic,299,North,Paid Ads,Churned,5,2024-08-23,Found alternative
CUST01196,2024-02-05,Basic,299,South,Referral,Churned,2,2024-04-05,Missing features
CUST01197,2024-02-19,Basic,299,South,Referral,Active,10,,
CUST01198,2023-09-20,Standard,599,East,Paid Ads,Churned,7,2024-04-17,Not using enough
CUST01199,2024-11-30,Basic,299,North,Paid Ads,Churned,1,2024-12-30,Found alternative
CUST01200,2024-01-04,Basic,299,South,Paid Ads,Churned,7,2024-08-01,Price too high
CUST01201,2024-01-14,Standard,599,West,Organic,Churned,9,2024-10-10,Missing features
CUST01202,2023-10-22,Basic,299,South,Paid Ads,Churned,2,2023-12-21,Poor support experience
CUST01203,2023-02-09,Basic,299,East,Paid Ads,Churned,4,2023-06-09,Not using enough
CUST01204,2024-11-05,Standard,599,North,Organic,Active,1,,
CUST01205,2024-09-20,Basic,299,North,Organic,Active,3,,
CUST01206,2023-06-17,Basic,299,West,Organic,Churned,13,2024-07-11,Poor support experience
CUST01207,2024-01-11,Premium,999,South,Paid Ads,Active,11,,
CUST01208,2024-07-04,Standard,599,South,Organic,Active,6,,
CUST01209,2024-04-24,Basic,299,West,Organic,Active,8,,
CUST01210,2023-10-29,Premium,999,West,Paid Ads,Active,14,,
CUST01211,2023-12-11,Standard,599,North,Social Media,Churned,5,2024-05-09,Poor support experience
CUST01212,2024-03-25,Basic,299,West,Referral,Active,9,,
CUST01213,2023-09-22,Basic,299,North,Social Media,Active,15,,
CUST01214,2024-04-13,Basic,299,South,Referral,Active,8,,
CUST01215,2023-10-26,Basic,299,South,Paid Ads,Churned,4,2024-02-23,Poor support experience
CUST01216,2023-10-11,Basic,299,West,,Active,14,,
CUST01217,2023-08-14,Basic,299,North,Paid Ads,Churned,14,2024-10-07,Price too high
CUST01218,2023-07-31,Basic,299,South,Paid Ads,Churned,1,2023-08-30,Technical issues
CUST01219,2023-06-30,Standard,599,West,Organic,Active,18,,
CUST01220,2023-11-23,Premium,999,North,Organic,Churned,10,2024-09-18,Price too high
CUST01221,2023-07-05,Basic,299,North,Paid Ads,Churned,16,2024-10-27,Not using enough
CUST01222,2023-08-03,Standard,599,West,Paid Ads,Churned,13,2024-08-27,Not using enough
CUST01223,2024-09-11,Standard,599,North,Paid Ads,Active,3,,
CUST01224,2023-09-04,Premium,999,South,Referral,Churned,13,2024-09-28,Found alternative
CUST01225,2024-10-20,Basic,299,North,Paid Ads,Active,2,,
CUST01226,2023-04-10,Basic,299,South,Organic,Churned,8,2023-12-06,Missing features
CUST01227,2024-04-22,Standard,599,East,Social Media,Active,8,,
CUST01228,2024-09-11,Basic,299,South,Referral,Active,3,,
CUST01229,2024-07-01,Basic,299,West,Referral,Active,6,,
CUST01230,2023-07-29,Basic,299,East,Referral,Churned,17,2024-12-20,Price too high
CUST01231,2024-05-23,Standard,599,North,Organic,Active,7,,
CUST01232,2023-07-24,Standard,599,North,Organic,Churned,1,2023-08-23,Missing features
CUST01233,2024-08-27,Standard,599,North,Paid Ads,Churned,2,2024-10-26,Price too high
CUST01234,2024-02-22,Basic,299,West,Paid Ads,Active,10,,
CUST01235,2024-04-11,Basic,299,East,Referral,Churned,2,2024-06-10,Technical issues
CUST01236,2024-10-17,Basic,299,East,Paid Ads,Active,2,,
CUST01237,2024-01-20,Standard,599,North,Organic,Active,11,,
CUST01238,2024-05-17,Basic,299,South,Social Media,Active,7,,
CUST01239,2023-08-22,Basic,299,West,Paid Ads,Churned,7,2024-03-19,Missing features
CUST01240,2024-06-16,Standard,599,West,Organic,Churned,5,2024-11-13,Technical issues
CUST01241,2024-02-08,Standard,599,South,Social Media,Active,10,,
CUST01242,2024-09-05,Standard,599,South,Organic,Active,3,,
CUST01243,2023-05-03,Standard,599,North,Organic,Active,20,,
CUST01244,2024-08-08,Basic,299,North,Organic,Active,4,,
CUST01245,2023-11-19,Standard,599,West,Organic,Active,13,,
CUST01246,2023-09-09,Basic,299,South,Paid Ads,Churned,3,2023-12-08,Found alternative
CUST01247,2023-04-06,Basic,299,West,Organic,Churned,21,2024-12-26,Not using enough
CUST01248,2023-11-05,Basic,299,South,Organic,Active,14,,
CUST01249,2023-03-23,Basic,299,West,Organic,Churned,1,2023-04-22,Poor support experience
CUST01250,2024-04-26,Basic,299,West,Organic,Churned,8,2024-12-22,Price too high
CUST01251,2023-11-11,Basic,299,North,Organic,Churned,7,2024-06-08,Price too high
CUST01252,2024-10-22,Basic,299,North,Social Media,Active,2,,
CUST01253,2024-11-05,Basic,299,South,Organic,Active,1,,
CUST01254,2023-02-16,Basic,299,South,Social Media,Churned,16,2024-06-10,Poor support experience
CUST01255,2023-03-15,Basic,299,West,Referral,Active,21,,
CUST01256,2024-01-31,Standard,599,East,Social Media,Churned,4,2024-05-30,Missing features
CUST01257,2023-03-29,Standard,599,East,Organic,Active,21,,
CUST01258,2024-10-19,Standard,599,North,Referral,Active,2,,
CUST01259,2023-11-07,Basic,299,West,Organic,Churned,14,2024-12-31,Found alternative
CUST01260,2023-08-26,Premium,999,North,Organic,Active,16,,
CUST01261,2023-07-26,Basic,299,West,Paid Ads,Churned,7,2024-02-21,Found alternative
CUST01262,2024-07-21,Standard,599,East,Referral,Active,5,,
CUST01263,2024-08-26,Basic,299,South,Organic,Active,4,,
CUST01264,2024-03-29,Basic,299,North,Organic,Active,9,,
CUST01265,2024-07-13,Basic,299,South,Paid Ads,Churned,4,2024-11-10,Technical issues
CUST01266,2024-09-26,Premium,999,North,Social Media,Active,3,,
CUST01267,2024-01-06,Basic,299,South,Organic,Churned,4,2024-05-05,Not using enough
CUST01268,2024-02-18,Basic,299,North,Organic,Churned,4,2024-06-17,Technical issues
CUST01269,2023-06-28,Premium,999,North,Paid Ads,Churned,12,2024-06-22,Missing features
CUST01270,2023-07-06,Premium,999,West,Referral,Churned,12,2024-06-30,Missing features
CUST01271,2024-09-22,Premium,999,West,Paid Ads,Active,3,,
CUST01272,2023-12-28,Premium,999,North,Paid Ads,Active,12,,
CUST01273,2024-06-15,Basic,299,East,Paid Ads,Active,6,,
CUST01274,2023-02-20,Standard,599,East,Organic,Churned,4,2023-06-20,Price too high
CUST01275,2024-01-03,Basic,299,North,Organic,Churned,12,2024-12-28,Found alternative
CUST01276,2023-01-24,Premium,999,South,Paid Ads,Churned,1,2023-02-23,Not using enough
CUST01277,2024-11-16,Standard,599,West,Social Media,Active,1,,
CUST01278,2024-03-29,Basic,299,South,Organic,Churned,3,2024-06-27,Poor support experience
CUST01279,2023-04-03,Basic,299,West,Organic,Churned,19,2024-10-24,Price too high
CUST01280,2024-08-08,Basic,299,West,Organic,Active,4,,
CUST01281,2024-03-23,Standard,599,North,Paid Ads,Active,9,,
CUST01282,2023-04-14,Basic,299,South,Organic,Churned,15,2024-07-07,Not using enough
CUST01283,2024-03-09,Premium,999,South,Paid Ads,Churned,3,2024-06-07,Poor support experience
CUST01284,2024-04-30,Basic,299,South,Social Media,Active,8,,
CUST01285,2023-10-15,Basic,299,West,Paid Ads,Churned,3,2024-01-13,Found alternative
CUST01286,2024-07-21,Basic,299,South,Organic,Churned,2,2024-09-19,Price too high
CUST01287,2024-09-12,Premium,999,South,Paid Ads,Churned,3,2024-12-11,Price too high
CUST01288,2024-01-30,Premium,999,West,Social Media,Active,11,,
CUST01289,2023-11-18,Basic,299,East,Organic,Churned,11,2024-10-13,Price too high
CUST01290,2023-05-09,Basic,299,North,Organic,Active,20,,
CUST01291,2023-11-11,Standard,599,North,Social Media,Active,13,,
CUST01292,2024-03-29,Basic,299,North,Paid Ads,Churned,9,2024-12-24,Not using enough
CUST01293,2024-02-29,Standard,599,West,Paid Ads,Active,10,,
CUST01294,2023-10-13,Premium,999,West,Referral,Active,14,,
CUST01295,2023-12-17,Standard,599,North,Paid Ads,Active,12,,
CUST01296,2023-07-31,Standard,599,West,Organic,Active,17,,
CUST01297,2023-03-08,Standard,599,West,Organic,Active,22,,
CUST01298,2024-10-14,Standard,599,North,Paid Ads,Active,2,,
CUST01299,2024-04-24,Basic,299,West,Social Media,Churned,5,2024-09-21,Price too high
CUST01300,2024-02-23,Basic,299,West,Organic,Churned,5,2024-07-22,Price too high
CUST01301,2023-11-04,Basic,299,North,Organic,Churned,7,2024-06-01,Poor support experience
CUST01302,2023-10-22,Standard,599,West,Organic,Active,14,,
CUST01303,2024-05-26,Premium,999,South,Paid Ads,Active,7,,
CUST01304,2024-01-05,Standard,599,North,Organic,Churned,5,2024-06-03,Price too high
CUST01305,2023-08-25,Standard,599,East,Paid Ads,Active,16,,
CUST01306,2024-05-26,Standard,599,South,Paid Ads,Active,7,,
CUST01307,2023-03-26,Basic,299,West,Organic,Churned,5,2023-08-23,Found alternative
CUST01308,2023-04-14,Standard,599,South,Paid Ads,Active,20,,
CUST01309,2024-05-22,Basic,299,West,Organic,Active,7,,
CUST01310,2023-05-20,Standard,599,North,Paid Ads,Churned,13,2024-06-13,Price too high
CUST01311,2023-11-26,Standard,599,North,Paid Ads,Active,13,,
CUST01312,2024-04-20,Basic,299,North,Paid Ads,Active,8,,
CUST01313,2024-10-23,Standard,599,North,Social Media,Active,2,,
CUST01314,2024-08-17,Standard,599,North,Referral,Active,4,,
CUST01315,2023-11-19,Premium,999,West,Organic,Active,13,,
CUST01316,2023-06-08,Premium,999,South,Organic,Active,19,,
CUST01317,2024-04-24,Standard,599,South,Organic,Churned,2,2024-06-23,Found alternative
CUST01318,2024-01-13,Basic,299,West,Social Media,Churned,10,2024-11-08,Poor support experience
CUST01319,2023-01-29,Basic,299,West,Social Media,Churned,15,2024-04-23,Poor support experience
CUST01320,2024-04-15,Standard,599,South,Paid Ads,Active,8,,
CUST01321,2023-10-03,Standard,599,South,Paid Ads,Churned,8,2024-05-30,Found alternative
CUST01322,2023-10-06,Standard,599,West,Referral,Active,15,,
CUST01323,2024-01-03,Basic,299,South,Referral,Active,12,,
CUST01324,2024-04-24,Premium,999,North,Paid Ads,Churned,5,2024-09-21,Not using enough
CUST01325,2023-09-25,Standard,599,South,Paid Ads,Active,15,,
CUST01326,2023-04-07,Basic,299,East,Social Media,Churned,3,2023-07-06,Found alternative
CUST01327,2024-08-21,Basic,299,South,Paid Ads,Active,4,,
CUST01328,2024-08-29,Standard,599,West,Referral,Active,4,,
CUST01329,2023-02-26,Premium,999,South,Social Media,Active,22,,
CUST01330,2024-07-20,Standard,599,South,Referral,Active,5,,
CUST01331,2024-03-31,Basic,299,West,Referral,Active,9,,
CUST01332,2024-06-16,Premium,999,South,Referral,Active,6,,
CUST01333,2023-09-07,Standard,599,West,Social Media,Active,16,,
CUST01334,2024-08-18,Basic,299,North,Organic,Active,4,,
CUST01335,2023-01-17,Standard,599,South,Organic,Churned,4,2023-05-17,Price too high
CUST01336,2023-07-22,Standard,599,South,Paid Ads,Churned,5,2023-12-19,Technical issues
CUST01337,2023-07-03,Basic,299,North,Organic,Active,18,,
CUST01338,2023-07-10,Basic,299,North,Organic,Churned,3,2023-10-08,Not using enough
CUST01339,2024-06-04,Basic,299,East,Organic,Active,7,,
CUST01340,2024-02-26,Standard,599,West,Referral,Active,10,,
CUST01341,2023-01-20,Basic,299,North,Paid Ads,Churned,2,2023-03-21,Poor support experience
CUST01342,2024-09-13,Standard,599,South,Referral,Active,3,,
CUST01343,2024-04-18,Basic,299,South,Organic,Churned,2,2024-06-17,Not using enough
CUST01344,2024-11-27,Basic,299,West,Organic,Active,1,,
CUST01345,2023-06-20,Basic,299,South,Organic,Churned,5,2023-11-17,Price too high
CUST01346,2024-10-24,Basic,299,West,Social Media,Active,2,,
CUST01347,2024-05-05,Premium,999,North,Paid Ads,Active,8,,
CUST01348,2024-09-08,Basic,299,North,Social Media,Active,3,,
CUST01349,2023-01-11,Basic,299,West,Paid Ads,Churned,13,2024-02-05,Found alternative
CUST01350,2024-05-12,Premium,999,North,Paid Ads,Churned,3,2024-08-10,Missing features
CUST01351,2024-03-08,Basic,299,South,Organic,Active,9,,
CUST01352,2023-02-07,Basic,299,West,Paid Ads,Churned,4,2023-06-07,Found alternative
CUST01353,2023-05-27,Standard,599,South,Social Media,Active,19,,
CUST01354,2024-01-25,Basic,299,South,Paid Ads,Active,11,,
CUST01355,2023-11-14,Standard,599,East,Organic,Active,13,,
CUST01356,2024-03-07,Basic,299,East,Social Media,Active,9,,
CUST01357,2024-02-17,Basic,299,West,Social Media,Churned,1,2024-03-18,Missing features
CUST01358,2024-04-29,Standard,599,South,Organic,Active,8,,
CUST01359,2023-03-07,Basic,299,South,Social Media,Active,22,,
CUST01360,2023-03-19,Standard,599,North,Organic,Churned,19,2024-10-09,Found alternative
CUST01361,2024-01-11,Basic,299,North,Referral,Active,11,,
CUST01362,2024-02-06,Premium,999,North,Social Media,Active,10,,
CUST01363,2024-07-16,Premium,999,South,Organic,Active,5,,
CUST01364,2023-04-10,Basic,299,South,Organic,Churned,2,2023-06-09,Not using enough
CUST01365,2024-08-17,Premium,999,North,Organic,Active,4,,
CUST01366,2024-09-04,Premium,999,South,Organic,Active,3,,
CUST01367,2023-02-20,Basic,299,South,Organic,Churned,6,2023-08-19,Price too high
CUST01368,2023-12-30,Basic,299,South,Social Media,Churned,6,2024-06-27,Found alternative
CUST01369,2024-03-11,Basic,299,North,Social Media,Active,9,,
CUST01370,2024-01-13,Basic,299,West,Social Media,Active,11,,
CUST01371,2024-04-30,Standard,599,East,Organic,Churned,3,2024-07-29,Found alternative
CUST01372,2024-04-20,Standard,599,North,Organic,Active,8,,
CUST01373,2024-03-10,Standard,599,South,Organic,Active,9,,
CUST01374,2023-06-03,Premium,999,West,Organic,Active,19,,
CUST01375,2023-01-22,Basic,299,East,Paid Ads,Churned,3,2023-04-22,Poor support experience
CUST01376,2024-01-13,Basic,299,West,Organic,Active,11,,
CUST01377,2024-09-15,Standard,599,West,Social Media,Active,3,,
CUST01378,2023-01-22,Basic,299,South,Referral,Churned,19,2024-08-14,Poor support experience
CUST01379,2023-05-13,Basic,299,South,Organic,Churned,6,2023-11-09,Found alternative
CUST01380,2024-09-07,Premium,999,South,Referral,Active,3,,
CUST01381,2024-11-10,Standard,599,North,Paid Ads,Active,1,,
CUST01382,2023-04-29,Basic,299,East,Paid Ads,Churned,5,2023-09-26,Missing features
CUST01383,2023-06-08,Standard,599,North,Social Media,Churned,2,2023-08-07,Missing features
CUST01384,2024-06-17,Basic,299,East,Organic,Active,6,,
CUST01385,2023-06-03,Basic,299,West,Organic,Active,19,,
CUST01386,2023-08-25,Premium,999,South,Referral,Active,16,,
CUST01387,2023-10-09,Standard,599,West,Organic,Active,14,,
CUST01388,2023-02-22,Basic,299,North,Paid Ads,Active,22,,
CUST01389,2024-01-27,Premium,999,South,Organic,Active,11,,
CUST01390,2024-01-17,Basic,299,West,Organic,Active,11,,
CUST01391,2024-05-01,Basic,299,North,Paid Ads,Active,8,,
CUST01392,2023-11-25,Premium,999,South,Paid Ads,Churned,7,2024-06-22,Poor support experience
CUST01393,2024-02-25,Basic,299,North,Paid Ads,Active,10,,
CUST01394,2023-09-26,Standard,599,North,Paid Ads,Churned,14,2024-11-19,Missing features
CUST01395,2023-11-18,Standard,599,West,Organic,Active,13,,
CUST01396,2024-10-05,Basic,299,West,Organic,Active,2,,
CUST01397,2023-12-05,Basic,299,East,Organic,Active,13,,
CUST01398,2023-01-19,Premium,999,South,Organic,Active,23,,
CUST01399,2023-12-11,Standard,599,North,Paid Ads,Active,12,,
CUST01400,2024-07-05,Basic,299,South,Social Media,Churned,2,2024-09-03,Found alternative
CUST01401,2023-10-30,Standard,599,North,Organic,Active,14,,
CUST01402,2024-11-13,Standard,599,North,Paid Ads,Active,1,,
CUST01403,2024-02-11,Premium,999,South,Social Media,Active,10,,
CUST01404,2024-05-29,Standard,599,East,Social Media,Churned,2,2024-07-28,Missing features
CUST01405,2023-10-06,Standard,599,North,Paid Ads,Active,15,,
CUST01406,2023-11-12,Basic,299,North,Referral,Churned,2,2024-01-11,Not using enough
CUST01407,2024-05-18,Basic,299,North,Organic,Active,7,,
CUST01408,2023-08-17,Basic,299,West,Organic,Churned,2,2023-10-16,Missing features
CUST01409,2024-02-13,Standard,599,North,Referral,Churned,9,2024-11-09,Poor support experience
CUST01410,2024-04-09,Standard,599,South,Organic,Churned,2,2024-06-08,Not using enough
CUST01411,2023-08-19,Premium,999,North,Referral,Active,16,,
CUST01412,2024-11-20,Standard,599,North,Paid Ads,Active,1,,
CUST01413,2023-06-11,Basic,299,East,Referral,Churned,8,2024-02-06,Found alternative
CUST01414,2024-09-22,Premium,999,South,Organic,Churned,3,2024-12-21,Technical issues
CUST01415,2023-02-12,Basic,299,West,Paid Ads,Churned,5,2023-07-12,Price too high
CUST01416,2024-08-16,Basic,299,South,Paid Ads,Active,4,,
CUST01417,2023-05-16,Basic,299,South,Paid Ads,Churned,1,2023-06-15,Price too high
CUST01418,2024-07-02,Premium,999,North,Social Media,Active,6,,
CUST01419,2023-12-16,Premium,999,South,Paid Ads,Active,12,,
CUST01420,2024-05-13,Basic,299,West,Paid Ads,Churned,1,2024-06-12,Not using enough
CUST01421,2024-06-07,Standard,599,East,Paid Ads,Active,6,,
CUST01422,2024-02-05,Basic,299,East,Organic,Churned,8,2024-10-02,Price too high
CUST01423,2023-09-12,Basic,299,North,Organic,Churned,7,2024-04-09,Price too high
CUST01424,2023-01-13,Premium,999,East,Organic,Churned,7,2023-08-11,Missing features
CUST01425,2023-10-29,Standard,599,West,Organic,Active,14,,
CUST01426,2023-08-13,Basic,299,West,Social Media,Churned,1,2023-09-12,Found alternative
CUST01427,2024-04-16,Basic,299,South,Organic,Churned,3,2024-07-15,Not using enough
CUST01428,2024-09-01,Premium,999,South,Social Media,Active,4,,
CUST01429,2023-02-22,Basic,299,West,Organic,Churned,17,2024-07-16,Price too high
CUST01430,2023-04-17,Premium,999,South,Organic,Active,20,,
CUST01431,2023-07-26,Standard,599,South,Referral,Churned,12,2024-07-20,Technical issues
CUST01432,2024-01-29,Standard,599,South,Social Media,Active,11,,
CUST01433,2024-05-12,Standard,599,South,Organic,Churned,5,2024-10-09,Missing features
CUST01434,2023-09-23,Premium,999,North,Social Media,Active,15,,
CUST01435,2024-04-18,Standard,599,South,Referral,Active,8,,
CUST01436,2024-09-12,Standard,599,North,Social Media,Active,3,,
CUST01437,2024-05-21,Basic,299,North,Paid Ads,Churned,4,2024-09-18,Missing features
CUST01438,2024-04-08,Premium,999,North,Paid Ads,Churned,4,2024-08-06,Price too high
CUST01439,2024-10-09,Standard,599,South,Paid Ads,Active,2,,
CUST01440,2023-01-12,Basic,299,North,Organic,Active,23,,
CUST01441,2024-08-06,Standard,599,West,Paid Ads,Active,4,,
CUST01442,2024-07-30,Basic,299,West,Social Media,Active,5,,
CUST01443,2024-05-12,Standard,599,East,Referral,Active,7,,
CUST01444,2023-10-15,Basic,299,West,Paid Ads,Active,14,,
CUST01445,2023-02-20,Standard,599,West,Organic,Churned,22,2024-12-11,Price too high
CUST01446,2023-11-23,Basic,299,West,Social Media,Churned,1,2023-12-23,Missing features
CUST01447,2023-11-01,Basic,299,West,Referral,Active,14,,
CUST01448,2024-08-13,Basic,299,West,Social Media,Active,4,,
CUST01449,2024-10-02,Basic,299,West,Social Media,Active,3,,
CUST01450,2023-08-03,Basic,299,North,Paid Ads,Churned,10,2024-05-29,Price too high
CUST01451,2024-03-30,Basic,299,South,Paid Ads,Churned,8,2024-11-25,Found alternative
CUST01452,2023-06-19,Standard,599,South,Organic,Churned,5,2023-11-16,Poor support experience
CUST01453,2024-05-04,Basic,299,South,Organic,Churned,5,2024-10-01,Technical issues
